0,1,2,3,4,5,6,7,8,9,10,11,12
2686191,376,욕망의 진화,데이비드 버스 저/전중환 역,사이언스북스,2007-08-15,22000,19800,자기계발,인간관계,인문,심리,"『욕망의 진화』는 1994년에 출간되어 데이비드 버스의 이름과 진화심리학이라는 신생 학문을 전 세계에 널리 알린 심리학 분야의 명저이다. 인간 남녀의 사랑, 연애, 섹스, 결혼의 실체를 밝히기 위해 머나먼 과거로부터 현재에 이르기까지의 수백만 년에 걸친 인간 진화의 역사를 파헤쳐 우리 마음속 깊은 곳에 숨겨진 인간 본연의 성적 욕망을 낱낱이 드러낸다. 사랑, 연애, 섹스, 욕망에 대해 알고 싶은 모든 것, 그러나 차마 묻지 못했던 것들을 이 책은 진화심리학이라는 창을 통해 인간의 마음속 깊은 곳을 들여다봄으로써 그 궁금증을 해결할 수 있는 기회를 제공한다."
117975229,377,챗GPT 교육혁명,"정제영, 조현명, 황재운, 문명현, 김인재 저",포르체,2023-03-30,18000,16200,인문,인문/교양,사회 정치,교육,"대한민국 최초의 챗GPT 교육서!챗GPT를 활용한 미래 교육, 무엇을 어떻게 가르칠 것인가?알파세대를 위한 미래 교육, 하이터치 하이테크첨단 기술을 이용해 더욱 인간적으로 가르쳐라!AI 교육혁명은 이미 시작되었다. 『챗GPT 교육혁명』은 인공지능과 함께 발전할 미래 교육의 비전을 제안하며 교육 현장에서 AI와 챗GPT를 활용하는 교수법과 교사의 역할, 교육의 미래를 설명한다. 공간과 비용 등의 제약으로 인해 대량생산 체제의 방식을 따를 수 밖에 없던 기존 교육은 학습자의 개성보다는 평균에 맞추어 이루어져 오랜 기간 ‘평균의 함정’에 빠져 있었다. 인공지능을 비롯한 다양한 기술 발달을 통해 미래 교육은 평균의 함정에서 벗어나 한 명의 선생님으로 할 수 없던 개별 학생의 수준에 따른 맞춤형 학습을 실현할 수 있게 되었다. 이 책은 학습자가 선행학습한 내용을 기반으로 의견을 나누는 플립러닝 등 교과서에 얽매인 교육이 아니라 학습자에게 직접 가닿는(HighTouch) 교육의 시대를 알려주고 있다. 첨단 기술(HighTech)은 그동안 객체화되던 학습자를 교육의 중심에 데려다 놓았다. 미래 교육은 가장 앞선 기술을 사용하며 가장 인간적인 교육인 ‘하이터치 하이테크’일 것이다. 이 책은 하이터치 하이테크라는 개념을 소개하고 인공지능과 챗GPT를 활용하는 최첨단의 교육 제안서이다."
117721498,378,흔한남매 이상한 나라의 고전 읽기 3,최재훈 글/정주연 그림/흔한남매 감수,미래엔아이세움,2023-03-07,14000,12600,어린이,3-4학년,어린이,5-6학년,"우리 아이가 읽는 첫 번째 고전 문학,[흔한남매 이상한 나라의 고전 읽기] 시리즈!흔한남매와 함께하는 환상적인 고전 읽기 여행 이제 출발합니다무더운 여름, 더위를 피하기 위해 도서관에 간 흔한남매.야심차게 책을 펼쳤지만 졸음을 못 이기고 잠이 들고 만다.그때 화가 난 책벌레 신령이 책 속에서 나타나고소중한 책에 침을 흘려 못 쓰게 만든 벌로흔한남매를 소설 [양반전] 속 세상으로 보내 버리는데……."
103937322,379,안녕! 내 친구 코야,작은북 글/오연진 그림,블루래빗,2021-08-01,28500,25650,유아,0-3세,유아,0-3세,"코는 삑삑, 날개는 바스락, 몸은 보들보들, 귀는 미끈! 몸 구석구석에 재미있는 소리와 질감이 숨어 있어 다양한 감각을 자극할 수 있는 아기 헝겊책이에요. 저마다 촉감이 다른 다양한 소재의 천이 촉각을, 밝고 대비가 강한 색을 사용한 단순한 그림이 시각을, 삑삑삑, 딸랑딸랑, 바스락바스락 소리가 청각을 자극하지요. 손잡이 역할까지 하는 귀와, 눈을 맞출 수 있는 거울 해님, 연약한 잇몸에도 안전한 치발기 달린 꼬리, 요리조리 움직이며 이야기를 완성할 수 있는 끈 달린 나비 인형까지, 몸 구석구석이 놀이의 요소로 가득하답니다. 아기 코끼리 코야의 하루를 담은 이야기는 짧고 단순해서 아기에게 보여 주기에 알맞아요. 본문은 100% 면 소재를 사용해 부드럽고 위생적이며 손잡이가 있는 비닐 가방에 들어 있어 깨끗하게 보관할 수 있어요. 어린이제품안전특별법에 명시된 각종 유해성 검사를 통과한 KC 인증 제품입니다."
59463540,380,명상록,마르쿠스 아우렐리우스 저/박문재 역,현대지성,2018-04-02,12000,10800,인문,인문/교양,자기계발,처세술/삶의 자세,"그리스어 원전 완역판하버드대, 옥스포드대, 시카고대 필독 고전“1년에 두 번은 꼭 읽는다.” -빌 클린턴(前 미국 대통령)현대지성에서 출간한 『명상록』은 영어, 라틴어, 그리스어에 능통한 박문재 번역가가 심혈을 기울여 꼼꼼히 번역한 그리스어 원전 완역판이다. 여기에 독자들을 위해 번역 과정에서 알게된 지식을 바탕으로 번역가의 상세한 해제를 수록하였고, 또한 아우렐리우스가 많은 영향을 받은 에픽테토스의 ‘명언집’을 부록으로 담아 이 불멸의 고전을 좀더 깊이 있게 이해할 수 있도록 하였다. 플라톤이 꿈꾸던 철학자 황제 마르쿠스 아우렐리우스가 쓴 명상록은 전쟁을 수행하고 통치하는 동안 머릿속에 떠오른 생각들을 단편적으로 기록한 책으로, 논증적인 글과 경구가 번갈아 나타난다. 그에게  자신의 내면은 외적인 그 어떤 것도 침범할 수 없는 “요새”였다. 따라서 명상록은 우리가 그의 요새의 광장으로 들어가는 관문인 셈이다.아우렐리우스는 스토아 철학을 자기 나름대로 변형시킨 것을 근간으로 삼아서, 자신에게 다가오고 있던 아주 민감한 도전들이자 인류 전체가 보편적으로 직면한 도전들에 대처하기 위한 힘을 발견하기 위해서, 자신의 핵심적인 신념들과 가치들을 짤막하면서도 강렬하고 흔히 힘 있는 성찰들을 통해 정확하게 표현해내려고 애쓴다. 그 도전들은, 그에게 다가오고 있던 죽음을 어떤 식으로 맞아야 하는가 하는 것, 자신의 사회적 역할을 정당화해 주는 논리를 발견하는 것, 자연 세계 속에서 도덕적인 교훈을 찾아내는 것 등이었다.명상록은 오랜 세월 역사상 가장 위대한 고전 가운데 하나로 여겨져 왔다. 그 사상은 마르쿠스 자신의 것이긴 하지만 독창적인 것은 아니었다. 그것은 스토아 철학이고, 에픽테토스의 가르침에서 나온 것이지만, 일부는 플라톤주의에 가까웠다. 인간의 삶과 죽음을 영원의 관점에서 성찰한 마르쿠스의 이 저작은 사람들에게 끊임없이 도전과 격려와 위로를 주는 영속적인 힘을 지니고 있다."
72127217,381,나는 소망한다 내게 금지된 것을,양귀자 저,쓰다,2019-04-20,15000,13500,소설/시/희곡,한국소설,,,"거침없이 질주하며 여성 억압에 관한 담대한 질문을 퍼붓는 강렬한 주인공, 자신의 존재 조건에 스스로 신화적 의미까지 부여하는 주인공 강민주작가 양귀자의 장편소설. 1992년에 초판이 나오자마자 바로 페미니즘 논란과 함께 화제의 중심에 올랐고 그해 최고의 베스트셀러가 되었다. 1986년, 『원미동 사람들』로 80년대 한국사회의 부박한 삶을 축약해서 보여주고, 90년 첫 번째 장편소설 『희망』으로 급변하는 시대의 갈등과 모순을 굽이치는 이야기에 담아 묵직한 감동을 안겨줬던 작가가 펴낸 두 번째 장편소설이 『나는 소망한다 내게 금지된 것을』이다.젊은 여성이 인기 남자배우를 납치해서 감금하고 조종하는 이 소설은 발간 직후부터 독자와 평단의 관심을 집중시켰다. 우선은 지금까지의 양귀자 소설과는 달라도 너무 달랐다. 파격적인 줄거리와 주인공 강민주의 거침없고 대담한 행보는 동시대 이웃들의 고달픈 삶을 연민과 세심함으로 감싸 안았던 양귀자 소설 세계에서는 놀라울 만큼 대단한 변신이었다. 또한 이 소설은 여성 억압의 현실을 고스란히 뒤집어 학대당하고 조련당하는 남성을 보여주는, 앞선 페미니즘 소설에서는 전혀 볼 수 없었던 공격적인 방법으로 우리 사회에 만연한 성의 불평등 문제를 제기하면서 처음부터 소설의 흡인력을 최대치로 높이고 있다.거침없이 질주하며 남과 여 두 개의 성(性)에 관한 담대한 질문을 퍼붓는 강렬한 주인공, 자신의 존재 조건에 사회적 의미는 물론 신화적 의미까지 스스로 부여하는 주인공의 등장을 통해 이 소설은 한국 페미니즘 문학의 다양한 활로를 열었다는 평가를 받고 있다.『나는 소망한다 내게 금지된 것을』은 최근 양귀자 소설의 모든 저작권을 양도받은 도서출판 「쓰다」에서 개정판으로 새롭게 출간되었다."
117079970,382,백앤아 1 ,백앤아 원저/안성훈 글/돌만 그림,샌드박스스토리 키즈,2023-01-27,15000,13500,어린이,1-2학년,어린이,3-4학년,"고 고, 백앤아 고! 유튜브 구독자 50만 명에게 사랑받는 최고의 점프 맵 크리에이터 백앤아!통통 튀는 남매 케미 가득한 그들의 첫 번째 점프 맵 동화가 어린이 곁을 찾아왔다! 오빠 백현, 동생 아름으로 이루어진 남매 유튜브 크리에이터 백앤아는 무려 50만 명이나 되는 유튜브 구독자를 보유한 최고의 점프 맵 크리에이터예요. 재치 만점 백현, 밝고 명랑한 아름, 두 남매의 유쾌한 케미로 큰 인기를 얻고 있어요. 레인보우, 젤리 등 각종 테마 점프 맵, 로블록스 게임, 상황극 등 다채로운 콘텐츠를 선보이고 있지요. 그리고 드디어, 수많은 구독자의 성원에 힘입어 백앤아의 첫 번째 동화책이 여러분 곁을 찾아왔답니다!백앤아는 아무도 빠져나가지 못하기로 악명 높은 미스터리 100층 감옥에 갇혀 인생 최고의 위기를 맞았어요! 다양한 제작자들이 만들어 낸 무시무시한 100층 점프 맵을 통과해 꼭대기까지 올라가야만 탈출할 수 있대요. 알쏭달쏭 거울의 숲 점프 맵, 몬스터가 우글대는 몬스터 둥지 점프 맵, 모든 게 꽁꽁 언 얼음 호텔 점프 맵이 백현과 아름을 가로막고 있어요. 백앤아는 과연 무사히 헤쳐나갈 수 있을까요? 책 중간중간 마련된 교양 놀이 페이지와 본문 관련 상식 페이지는 읽는 재미를 더해 줄 거예요. 백앤아로 알아보는 우리말, 우리나라 전통 몬스터, 북극과 남극 지식 등 흥미로운 이야기들이 여러분의 교양 수준을 한 뼘 더 높여줄 거랍니다. 자, 그럼 백앤아와 100층 꼭대기까지 점프해 보아요!"
92098911,383,경제금융용어 700선,한국은행편집부,한국은행,2020-08-18,8000,8000,대학교재,경상계열,,,
115321167,384,흔한남매 과학 탐험대 6 물리 2,"흔한남매 원저/이현진, 권태균 글/김덕영 그림/정현철 기획 외 3명
                    
정보 더 보기/감추기



흔한남매
이현진
권태균
김덕영
정현철
김희목
권경아
최진수",주니어김영사,2022-11-22,14000,12600,어린이,1-2학년,어린이,1-2학년,"카이스트 과학영재교육연구원 연구진 기획 및 감수흔한남매와 떠나는 흥미진진 과학 대모험교과서를 통째로 넣은 초등 과학 입문서의 결정판!냐하~! 요절복통 장난꾸러기 흔한남매와 함께하는 과학 첫걸음.『흔한남매 과학 탐험대』 시리즈는 과학을 처음 접하는 아이들이 과학의 주요 내용을 미리 맛볼 수 있는 초등 과학 입문서이다. 흔한남매가 최고의 과학 전문가들과 함께 우주, 지구와 달, 우리 몸, 정글 등을 여행하며 쉽고 재미있게 과학 지식을 배운다. 초등학교 과학 교과서의 내용을 모두 담았고, 생활 과학 정보, 과학 관련 최근 이슈, 우리나라 관련 정보들을 더했다. 흔한남매와 함께라면 학교에서 처음 배우는 과학이 두렵지 않다!놀이공원 탐험에 이어 이번엔 가상 현실 게임을 즐기며 물리 법칙을 알아본다. 친절한 게임방 누나의 안내로 가상 현실 게임 속으로 들어간 남매와 이글루. 괴롭히는 간식단도 없겠다, 이번엔 정말 편안하게 게임을 즐길 수 있을 거라 생각했지만…. ‘빛이 사라진 마을에 무지개를 비춰라’, ‘얼음 여왕의 마음을 녹여라’ 등 생각지도 못한 어려운 퀘스트들에 당황한다. 게다가 누군가 게임을 조종하고 있는지 게임 종료는 되지 않고 무서운 파괴력을 가진 전자석 괴물까지 맞닥뜨린다. 또 한 번 큰 위기를 맞이한 흔한남매. 남매는 과연 이들의 방해를 물리치고 가상 게임 속에서 현실로 되돌아올 수 있을까?!"
3334740,385,리얼리티 트랜서핑 2,바딤 젤란드 저/박인수 역,정신세계사,2009-03-20,11000,9900,자기계발,처세술/삶의 자세,,,"3년간 러시아에서만 250만 부 이상 판매된 러시아판 시크릿으로 왜 원하는 미래가 점점 더 멀어지기만 하는지에 대한 대답을 제시하고 있는 책이다. 이 책은 ‘끌어당김의 법칙’만으로는 풀어낼 수 없는 부와 성공의 수수께끼를 낱낱이 파헤쳐 제시하고 있다. 부추겨진 욕망들은 종종 정반대의 현실을 경험하게 만든다고 말하면서 에너지의 균형을 이루고, 모든 상황을 초연하게 지켜봄으로써 무한한 가능성의 세계를 만끽할 수 있다는 견해를 역설한다. 이 책을 통해 더 많은 행복과 풍요로 넘실대는 인생의 비결을 발견할 수 있을 것이다."
115830563,386,너의 하루가 따숩길 바라,고은지 저,북라이프,2022-12-09,16000,14400,에세이,그림 에세이,에세이,한국 에세이,"출간 요청 쇄도! 12만 팔로워가 손꼽아 기다린 최고의 심리상담툰!펼쳐만 봐도 마음에 온기가 더해지고 힐링이 되는 따수운 책!누구나 한 번 보면 바로 소장하고 싶은 ‘힐링곰 꽁달이’의 폭신한 위로!자신감이 떨어졌을 때나 관계에 지쳤을 때 어딘가에서 나타나 등을 두드려주고 위로해 주는 하얀 작은 곰, ‘힐링곰 꽁달이’. 2021년 7월, 혜성같이 등장해 1년 만에 12만 팔로워를 사로잡으며 MZ세대가 픽한 대세 인스타툰으로 떠올랐다. 작가의 SNS에는 “제 마음을 그려주셨네요”, “카톡 프로필로 사용해도 되나요?”라는 댓글들로 빼곡하다. 이 책은 인스타툰 중에서도 심리 컨셉의 가장 뜨거운 반응과 지지를 얻었던 57꼭지를 엄선하고 그동안 온라인상에 한 번도 공개하지 않았던 미공개 만화도 아낌없이 담아냈다. 그뿐만 아니라 만화에 다 담지 못한 작가의 내밀한 에세이와 셀프 카운슬링 Q&A를 추가해 소장 욕구를 불러일으키는 구성으로 만들어졌다. 귀여운 캐릭터 간의 10컷 상담을 통해 위로와 용기를 얻고 감정이 해소되는 따뜻한 책으로 읽다 보면 어느새 웃음이 나고 무기력과 번아웃도 이겨낼 힘이 생긴다. 아동심리를 전공하고 대학원까지 졸업한 전문 심리치료사인 작가가 그린 만화와 메시지에 오감을 집중하다 보면 어느새 나를 아끼고 사랑하는 마음이 생기고 나답게 살고 싶은 마음이 커진다. 미니 상담을 받는 듯한 효과는 덤이다."
97247811,387,듄 신장판 1,프랭크 허버트 저/김승욱 역,황금가지,2021-01-22,30000,27000,소설/시/희곡,장르소설,소설/시/희곡,영미소설,"[SF 문학사의 기념비, 〈듄 연대기〉 신장판] 세계에서 가장 많이 판매된 SF, 『듄』을 신장판으로 다시 만난다. 「스타워즈」와 「왕좌의 게임」, 「스타크래프트」 등에 영향을 미친 것으로도 유명한 이 소설은 “듄”이라고 알려진 사막의 행성을 배경으로 장대한 역사를 그린다. 여기, 우주 시대를 맞은 미래의 인류로부터 전언이 도착했다. -소설MD 박형욱                                                    가 국내 최초로 완역, 출간된다. 20세기 영미 SF계의 거장인 프랭크 허버트가 죽을 때까지 작업한 이 연대기는 제1부 듄Dune(1965), 제2부 듄, 메시아Dune, Messiah(1969), 제3부 듄의 후예들Children of Dune(1976), 제4부 듄의 신황제God Emperor of Dune(1981), 제5부 듄의 이단자들Heretics of Dune(1984), 제6부 듄의 신전Chapterhouse: Dune(1985) 총6부작으로 이루어져 있으며 우주 시대 3만 년의 인류 역사가 담겨 있다. 『듄』은 공상 과학 소설이라는 장르 문학에 속하면서도 화려한 주인공들과 플롯의 탄탄함에 힘입어 이례적으로 출간 이후 현재까지 1200만 부 이상이 팔렸다. 프랭크 허버트가 6년 간의 자료 조사 끝에 착수한 사막의 행성, 듄이라는 인류 미래의 세계를 그리는 작업은 그의 아들 브라이언 허버트가 이어받아 지금도 계속되고 있다. 끝나지 않는 듄의 신화『듄』은 출간과 함께 베스트셀러에 올랐으며 네뷸러 상(1965), 휴고 상(1966), 로커스 폴 상(1975, 1987, 1998) 등을 수상하며 비평계의 찬사를 받았다. 그 후 영화 감독 데이비드 린치가 영화화(1984)했으며, 2000년에도 또다시 텔레비전 미니 시리즈(Artisan Entertainment 제작, John Harrison 감독)로 만들어져 방영되었다. 또한 전세계의 게임 시장을 뒤흔들었던 실시간 전략 시뮬레이션(블리자드 사의 스타크래프트)의 효시는 1992년에 제작되었던 웨스트우드 사의 <듄2>로 이 작품 역시 프랭크 허버트의 『듄』을 원안으로 만들어진 것이다. 게임 <듄2>는 역시 같은 원작을 배경으로 1998년에 <듄2000>으로 리메이크 되었으며, 2001년 6월에 EA에서 출시되어 현재 게이머들의 인기를 얻고 있는 역시 마찬가지 원작이다. 모래 행성 듄의 창조자 프랭크 허버트프랭크 허버트는 1920년 미국 워싱턴 주 타코마에서 출생했다. 시애틀의 워싱턴 대학에서 수학했으며, 그 후로 온갖 직종에 종사했다. 텔레비전 카메라맨을 비롯하여 라디오 해설자, 굴 채취 잠수부, 정글 탐험 교관, 글쓰기 교사, 몇몇 신문의 리포터와 편집자로 일했다. 그 후 1952년 <<스타틀링 스토리스Startling Stories>>에 라는 제목의 작품을 발표하면서 SF 작가가 되었다. 그러나 한동안 큰 주목을 받지 못하다가 1965년 『듄』을 출간하면서 세간의 이목을 집중시켰다. 그리고 1986년 <듄 연대기>의 마지막 작품 『듄의 신전』을 집필중 66세로 사망하여 듄의 세계는 미완성으로 남겨졌다."""">""전세계적으로 가장 많은 독자를 지닌 SF 문학사의 기념비 1965년에 탄생하여 1985년에 이르기까지 20년 간에 걸쳐 만들어진 <듄 연대기>가 국내 최초로 완역, 출간된다. 20세기 영미 SF계의 거장인 프랭크 허버트가 죽을 때까지 작업한 이 연대기는 제1부 듄Dune(1965), 제2부 듄, 메시아Dune, Messiah(1969), 제3부 듄의 후예들Children of Dune(1976), 제4부 듄의 신황제God Emperor of Dune(1981), 제5부 듄의 이단자들Heretics of Dune(1984), 제6부 듄의 신전Chapterhouse: Dune(1985) 총6부작으로 이루어져 있으며 우주 시대 3만 년의 인류 역사가 담겨 있다. 『듄』은 공상 과학 소설이라는 장르 문학에 속하면서도 화려한 주인공들과 플롯의 탄탄함에 힘입어 이례적으로 출간 이후 현재까지 1200만 부 이상이 팔렸다. 프랭크 허버트가 6년 간의 자료 조사 끝에 착수한 사막의 행성, 듄이라는 인류 미래의 세계를 그리는 작업은 그의 아들 브라이언 허버트가 이어받아 지금도 계속되고 있다. 끝나지 않는 듄의 신화『듄』은 출간과 함께 베스트셀러에 올랐으며 네뷸러 상(1965), 휴고 상(1966), 로커스 폴 상(1975, 1987, 1998) 등을 수상하며 비평계의 찬사를 받았다. 그 후 영화 감독 데이비드 린치가 영화화(1984)했으며, 2000년에도 또다시 텔레비전 미니 시리즈(Artisan Entertainment 제작, John Harrison 감독)로 만들어져 방영되었다. 또한 전세계의 게임 시장을 뒤흔들었던 실시간 전략 시뮬레이션(블리자드 사의 스타크래프트)의 효시는 1992년에 제작되었던 웨스트우드 사의 <듄2>로 이 작품 역시 프랭크 허버트의 『듄』을 원안으로 만들어진 것이다. 게임 <듄2>는 역시 같은 원작을 배경으로 1998년에 <듄2000>으로 리메이크 되었으며, 2001년 6월에 EA에서 출시되어 현재 게이머들의 인기를 얻고 있는 역시 마찬가지 원작이다. 모래 행성 듄의 창조자 프랭크 허버트프랭크 허버트는 1920년 미국 워싱턴 주 타코마에서 출생했다. 시애틀의 워싱턴 대학에서 수학했으며, 그 후로 온갖 직종에 종사했다. 텔레비전 카메라맨을 비롯하여 라디오 해설자, 굴 채취 잠수부, 정글 탐험 교관, 글쓰기 교사, 몇몇 신문의 리포터와 편집자로 일했다. 그 후 1952년 <<스타틀링 스토리스Startling Stories>>에 라는 제목의 작품을 발표하면서 SF 작가가 되었다. 그러나 한동안 큰 주목을 받지 못하다가 1965년 『듄』을 출간하면서 세간의 이목을 집중시켰다. 그리고 1986년 <듄 연대기>의 마지막 작품 『듄의 신전』을 집필중 66세로 사망하여 듄의 세계는 미완성으로 남겨졌다."""
74394249,388,가재가 노래하는 곳,델리아 오언스 저/김선형 역,살림출판사,2019-06-14,16000,14400,소설/시/희곡,영미소설,,,"2019년 가장 많이 팔린 책, 출간 반년 만에 밀리언셀러 돌파한번 손에 들면 쉽게 내려놓지 못할 경이로운 첫 소설,무서운 입소문을 타고 한국에 상륙하다2018년 8월 14일, 평생 야생동물을 연구해온 한 생태학자가 일흔이 가까운 나이에 첫 소설을 출간한다. 미국 남부의 노스캐롤라이나주 아우터뱅크스의 해안 습지를 배경으로 한 소녀의 성장담이 미국 출판계에 불러올 어마어마한 파장을, 이때는 아무도 예측하지 못했다. 얼마 후, 미국 도서 업계에 강력한 영향력을 발휘하는 [헬로 선샤인 북클럽] 운영자이자 할리우드 스타인 리즈 위더스푼이 이 책을 발굴해 추천작으로 소개하자, 『가재가 노래하는 곳』은 단번에 「뉴욕 타임스」 베스트셀러로 뛰어오른다. 뜻밖의 행운이었지만 이상한 일은 아니었다. 그러나 놀라운 일은 연이어 벌어진다.무명작가의 데뷔작은 베스트셀러에 오르더라도 잠시 머물다 사라지기 마련이다. 하지만 이 책은 입소문을 타고 계속, 계속, 계속 무섭게 순위가 뛰어올랐다. 아마존 독자 리뷰 수가 12,000개를 넘어서는 상황에도 별점은 5점을 유지한 『가재가 노래하는 곳』은 마침내 출판 관계자들의 예상을 뒤엎고 「뉴욕 타임스」 베스트셀러 리스트와 아마존 판매순위에서 1위를 차지한다. 치열한 봄철 신간 경쟁을 뚫고 아마존의 왕좌를 굳건히 지키더니 2019년 3월 4일, 100만 부 판매로 밀리언셀러에 등극했다."
117614110,389,"살 때, 팔 때, 벌 때",강영현 저,21세기북스,2023-03-02,22000,19800,경제 경영,투자/재테크,,,"“주식의 시간은 따로 있다!”여의도 1타 브로커 강영현이 공개하는2023 혼돈의 시장을 돌파할 최강 투자 바이블!『살 때, 팔 때, 벌 때』는 개인투자자의 등대, 여의도 닥터둠 강영현이 주식 투자를 시작하려는 초보투자자와 중급투자자에게 전하는 실전 투자 가이드다. 자신만의 주식 포트폴리오가 필요하고 전문가의 성공적인 트레이딩 방법을 롤모델 삼고 싶은 투자자들에게 지표와 종목 분석, 치밀한 전략으로 ‘주식 투자’라는 험난한 산행에서 성투까지 이를 수 있는 로드맵을 제시하며, 상승과 하락에 흔들리지 않는 투자 마인드까지 함양할 수 있게 돕는다. 시장의 심리를 읽는 매도·매수 타이밍, 상승-하락-횡보 시장에서 반드시 참고해야 할 실물-금융 시장의 지표들과 분석법, 펀더멘털을 통해 경제의 거대한 흐름을 읽고 ‘되는 시장’과 ‘되는 주식’을 고르는 인사이트를 담았다. 이 책으로 여의도 1타 브로커의 투자 비법을 자연스럽게 체화하여 상승의 시그널을 파악하는 안목을 갖고, 반드시 성공하는 자신만의 투자 전략을 세울 수 있을 것이다."
80739168,390,지금 이대로 좋다 ,법륜 저/박정은 그림,정토출판,2019-10-30,14800,13320,에세이,명상/치유 에세이,에세이,휴먼 에세이,"지금 당신의 삶은 어떤가요?삶은 늘, 매일, 매순간 새롭습니다.오늘, 첫 만남입니다. 『법륜스님의 희망편지』는 2012년부터 2019년 현재까지 매일 180여 만 명의 구독자들에게 글과 그림, 영상으로 전달되고 있는 우리들의 삶과 사람에 대한 이야기입니다. 법륜스님이 국내외 1250회의 강연에서 7천여 명과 대화한 이야기를 바쁜 현대인들에게 맞는 짧은 글과 이미지로 구성하여 sns채널에 발행해 왔습니다. 이 가운데 대중들의 높은 조회와 높은 공감을 받은 알찬 내용들만 모아 책으로 엮었습니다.『지금 이대로 좋다』는 말합니다. 하루가 다르게 오르는 물가, 바늘구멍 같은 일자리, 치솟는 집값, 나만 오르지 않는 것 같은 월급, 내 마음 같지 않은 현실에 오늘도 힘 빠지는 하루를 보냈다면, 지금 당신에게는 인생을 바라보는 새로운 관점이 필요합니다. 직장 일에, 가사 일에, 학업에 지쳐 자신을 챙길 여유가 없는 당신에게,잠시 멈추고 책을 들어 자신을 바라보라고 권합니다.   우울하고 불안한 마음을 잠재우려 책(힐링 에세이)을 들어보기도 하고, 어디서 들어본 좋은 말(인생에 도움 되는 명언)도 다시 찾아보지만, 정작 내 문제에는 눈앞이 깜깜해지는 당신에게 법륜스님의 명쾌한 해법이 담긴 『지금 이대로 좋다!』를 추천합니다. 얼핏 들으면 당연한 소리 같지만, 다시 한 번 곱씹어보면 지금 나에게 꼭 필요한 이야기들. 이제 우리 삶의 진솔한 고민들이 담긴 목소리에 귀 기울여 보세요. 『지금 이대로 좋다』에는 우리 삶의 고민들이 담겨 있습니다. 각자의 문제를 이야기 하지만, 어쩌면 나의 이야기일지도 모르는 질문에 대해 생각해보는 시간을 선물할 것입니다. 나를 돌아보고 문제의 본질을 고민하면서 진짜 내 모습은 어떤지, 진짜 문제는 무엇인지 새롭게 발견할 수 있습니다."
105792205,391,박혜원 파워토익 VOCA 보카,박혜원 저,YBM(와이비엠),2021-12-24,12800,11520,국어 외국어 사전,영어,,,"전국 YBM어학원 1위 강사 박혜원의 토익 시간 단축 프로젝트!콜로케이션과 패러프레이징으로 끝내는 [박혜원 파워토익 VOCA] (2019년~현재까지, 수강생수 기준 1위)다년간 고득점 실전반을 가르쳐온 YBM 토익 대표강사 박혜원이 수업에서 강조하는 초빈출 표현 1,015개를 엄선하여 1권의 책으로 정리했다. 시중에 나와 있는 토익 어휘집과 문법 도서를 통해 단편적인 어휘 학습과 문법 공식만으로 토익을 대비해 왔던 학생들에게 [박혜원 파워토익 VOCA]는 고득점 취득을 위한 가장 빠른 지름길을 제시해 줄 것이다. 이 책을 통해 출제 빈도가 높으며, 토익뿐만 아니라 영어 실력 전반에 도움이 되는 연어(Collocation)와 고급 패러프레이징(Paraphrasing, 어휘 재표현) 표현을 포함한 총 1,015개의 표제어 및 관련 표현들을 학습하면 토익 시험에서 시간 단축은 물론이고, 문제를 푸는 새로운 시각을 갖게 될 것이다. Final Test 3회분과 박혜원 강사의 명쾌한 문제 풀이 강의 영상을 통해 실전 감각을 익힐 수 있다. 들으면서 암기하는 세 가지 버전의 MP3 파일로 미국식, 영국식 발음을 동시에 학습할 수 있다."
90461037,392,이파라파냐무냐무,이지은 글그림,사계절,2020-06-10,16500,14850,유아,4-6세,유아,유아 그림책,"마시멜롱 마을로 놀러 오세요! 마시멜로가 사는 평화로운 마을에 어느 날 이상한 소리가 들려옵니다. 이파라파냐무냐무... ""니야무냐무 냠냠? 헉, 우리를 잡아먹겠다는 말이야?"" 과연 털숭숭이의 정체는 무엇이었을까요? 빠른 전개, 폭소 터지는 반전, 그리고 사랑스러운 캐릭터까지. 이지은 작가의 빛나는 매력을 만나보세요. - 유아 MD 김현주                                                    마시멜로가 사는 평화로운 마을. 풍요로운 먹거리와 폭신한 땅, 느긋해서 잠이 솔솔 올 것만 같은 마을의 동산 너머로 어느 날 천둥 같은 소리가 들려온다. 이파라파냐무냐무... 이파라파냐무냐무. 소리는 점점 가까이 들리고, 소리를 따라가 보니 산만 한 덩치에 시커먼 털북숭이가 도사리고 있다. 이쯤 되면 제아무리 느긋한 마시멜로들이라도 가만히 있을 수는 없는데, 대체 저 소리는 뭘까? 냐무냐무? 냠냠? 잡아먹겠다는 말인가?"
118054477,393,정재승의 인간 탐구 보고서 11,"이고은, 정재은 글/김현민 그림/정재승 기획",아울북,2023-03-22,15800,14220,어린이,3-4학년,어린이,3-4학년,"익숙한 듯 낯선, 인간이라는 세계로의 항해. 《정재승의 인간 탐구 보고서》 11권 출간! 이번에는 ‘스트레스’다. 매일매일 스트레스가 폭발하는 지구인의 삶! 땀 흘려 운동을 하고 멀리 여행도 떠나 보지만, 스트레스를 완전히 제거하기란 불가능하다. 스트레스는 대체 왜 존재하는 걸까? 지구 생명체라면 누구도 피할 수 없다는 그것, 스트레스의 비밀을 뇌과학과 심리학의 관점으로 파헤쳐 본다!"
